"run","all_cause_isolation","susceptibility","handHygieneIntervention","transferFractionRandom","importationSurge","isolateOnSuspicion","decayRate","extra_samples","randomSeed","ppeIsolationAdherenceProb","terminalRoomCleaning","output_event_file","scenario","surfaceTransferFraction","postVisitCleaning","roomCleaningEfficacy","universalPpe","surveillanceSensitivity","surveillance","ppeEfficacy","surveillanceSpecificity","decayRandom"
56,0.2,0.0045,0.0,1,0.0,0,0.8249193367082626,55,-808294950,0.6,0.8,"false",0,0.5568346274085343,0,0.5,"false",0.95,"false",0.9,0.7,1
72,0.2,0.0045,0.0,1,0.0,0,0.917634843615815,71,-808147526,0.6,0.8,"false",0,0.5306926083285362,0,0.5,"false",0.95,"false",0.9,0.7,1
88,0.2,0.0045,0.0,1,0.0,0,0.06496584345586598,87,-808002440,0.6,0.8,"false",0,0.40520885842852294,0,0.5,"false",0.95,"false",0.9,0.7,1
104,0.2,0.0045,0.0,1,0.0,0,0.7250172493513674,103,-807759889,0.6,0.8,"false",0,0.3855795154813677,0,0.5,"false",0.95,"false",0.9,0.7,1
120,0.2,0.0045,0.0,1,0.0,0,0.7584059066139162,119,-807615039,0.6,0.8,"false",0,0.7897756649181247,0,0.5,"false",0.95,"false",0.9,0.7,1
136,0.2,0.0045,0.0,1,0.0,0,0.16422481695190072,135,-807394645,0.6,0.8,"false",0,0.5842250215355307,0,0.5,"false",0.95,"false",0.9,0.7,1
152,0.2,0.0045,0.0,1,0.0,0,0.8376416312530637,151,-807163500,0.6,0.8,"false",0,0.9723312379792333,0,0.5,"false",0.95,"false",0.9,0.7,1
168,0.2,0.0045,0.0,1,0.0,0,0.8682090332731605,167,-807007829,0.6,0.8,"false",0,0.5941173254977912,0,0.5,"false",0.95,"false",0.9,0.7,1
184,0.2,0.0045,0.0,1,0.0,0,0.8866771499160677,183,-806824194,0.6,0.8,"false",0,0.8330023866146803,0,0.5,"false",0.95,"false",0.9,0.7,1
200,0.2,0.0045,0.0,1,0.0,0,0.6855160857085139,199,-806660512,0.6,0.8,"false",0,0.4274117751047015,0,0.5,"false",0.95,"false",0.9,0.7,1
216,0.2,0.0045,0.0,1,0.0,0,0.27609297656454146,215,-806454164,0.6,0.8,"false",0,0.9747317733708769,0,0.5,"false",0.95,"false",0.9,0.7,1
232,0.2,0.0045,0.0,1,0.0,0,0.6426418719347566,231,-806207981,0.6,0.8,"false",0,0.4744250795338303,0,0.5,"false",0.95,"false",0.9,0.7,1
248,0.2,0.0045,0.0,1,0.0,0,0.9861710616387427,247,-806048913,0.6,0.8,"false",0,0.1550977909937501,0,0.5,"false",0.95,"false",0.9,0.7,1
264,0.2,0.0045,0.0,1,0.0,0,0.9496444349642843,263,-805913109,0.6,0.8,"false",0,0.27559132082387805,0,0.5,"false",0.95,"false",0.9,0.7,1
280,0.2,0.0045,0.0,1,0.0,0,0.9216148257255554,279,-805756870,0.6,0.8,"false",0,0.5978662301786244,0,0.5,"false",0.95,"false",0.9,0.7,1
296,0.2,0.0045,0.0,1,0.0,0,0.817542402073741,295,-805575142,0.6,0.8,"false",0,0.8015054210554808,0,0.5,"false",0.95,"false",0.9,0.7,1
312,0.2,0.0045,0.0,1,0.0,0,0.6382200713269413,311,-805376719,0.6,0.8,"false",0,0.2966674545314163,0,0.5,"false",0.95,"false",0.9,0.7,1
328,0.2,0.0045,0.0,1,0.0,0,0.1653465647250414,327,-805232086,0.6,0.8,"false",0,0.41746198502369225,0,0.5,"false",0.95,"false",0.9,0.7,1
344,0.2,0.0045,0.0,1,0.0,0,0.49739612452685833,343,-805012584,0.6,0.8,"false",0,0.19659265596419573,0,0.5,"false",0.95,"false",0.9,0.7,1
360,0.2,0.0045,0.0,1,0.0,0,0.023061182349920273,359,-804864966,0.6,0.8,"false",0,0.7750997813418508,0,0.5,"false",0.95,"false",0.9,0.7,1
376,0.2,0.0045,0.0,1,0.0,0,0.2583313265349716,375,-804609151,0.6,0.8,"false",0,0.8215142872650176,0,0.5,"false",0.95,"false",0.9,0.7,1
392,0.2,0.0045,0.0,1,0.0,0,0.643277432071045,391,-804369299,0.6,0.8,"false",0,0.3388807133305818,0,0.5,"false",0.95,"false",0.9,0.7,1
408,0.2,0.0045,0.0,1,0.0,0,0.7037194054573774,407,-804202063,0.6,0.8,"false",0,0.2739117860328406,0,0.5,"false",0.95,"false",0.9,0.7,1
424,0.2,0.0045,0.0,1,0.0,0,0.7592875356785953,423,-804048497,0.6,0.8,"false",0,0.3253222038038075,0,0.5,"false",0.95,"false",0.9,0.7,1
440,0.2,0.0045,0.0,1,0.0,0,0.37182196602225304,439,-803893861,0.6,0.8,"false",0,0.3211271888576448,0,0.5,"false",0.95,"false",0.9,0.7,1
456,0.2,0.0045,0.0,1,0.0,0,0.5415462891105562,455,-803720524,0.6,0.8,"false",0,0.07935865386389196,0,0.5,"false",0.95,"false",0.9,0.7,1
472,0.2,0.0045,0.0,1,0.0,0,0.09015932306647301,471,-803579822,0.6,0.8,"false",0,0.7892017012927681,0,0.5,"false",0.95,"false",0.9,0.7,1
488,0.2,0.0045,0.0,1,0.0,0,0.5265224073082209,487,-803314182,0.6,0.8,"false",0,0.8109644905198365,0,0.5,"false",0.95,"false",0.9,0.7,1
504,0.2,0.0045,0.0,1,0.0,0,0.14336965535767376,503,-803077354,0.6,0.8,"false",0,0.5878392569720745,0,0.5,"false",0.95,"false",0.9,0.7,1
520,0.2,0.0045,0.0,1,0.0,0,0.04893747135065496,519,-802840551,0.6,0.8,"false",0,0.884897630661726,0,0.5,"false",0.95,"false",0.9,0.7,1
536,0.2,0.0045,0.0,1,0.0,0,0.629198623355478,535,-802574764,0.6,0.8,"false",0,0.2623194782063365,0,0.5,"false",0.95,"false",0.9,0.7,1
552,0.2,0.0045,0.0,1,0.0,0,0.9836109119933099,551,-802415427,0.6,0.8,"false",0,0.5662546227686107,0,0.5,"false",0.95,"false",0.9,0.7,1
568,0.2,0.0045,0.0,1,0.0,0,0.5281713800504804,567,-802246331,0.6,0.8,"false",0,0.6276356040034443,0,0.5,"false",0.95,"false",0.9,0.7,1
584,0.2,0.0045,0.0,1,0.0,0,0.12860191077925265,583,-802043861,0.6,0.8,"false",0,0.2071844730526209,0,0.5,"false",0.95,"false",0.9,0.7,1
600,0.2,0.0045,0.0,1,0.0,0,0.39722932083532214,599,-801858292,0.6,0.8,"false",0,0.1688715503551066,0,0.5,"false",0.95,"false",0.9,0.7,1
616,0.2,0.0045,0.0,1,0.0,0,0.029335392406210303,615,-801705840,0.6,0.8,"false",0,0.8347659173887223,0,0.5,"false",0.95,"false",0.9,0.7,1
632,0.2,0.0045,0.0,1,0.0,0,0.16738078510388732,631,-801442385,0.6,0.8,"false",0,0.47759418562054634,0,0.5,"false",0.95,"false",0.9,0.7,1
648,0.2,0.0045,0.0,1,0.0,0,0.1189026280771941,647,-801198899,0.6,0.8,"false",0,0.9680968774482608,0,0.5,"false",0.95,"false",0.9,0.7,1
664,0.2,0.0045,0.0,1,0.0,0,0.9665341195650399,663,-800936141,0.6,0.8,"false",0,0.9193224268965423,0,0.5,"false",0.95,"false",0.9,0.7,1
680,0.2,0.0045,0.0,1,0.0,0,0.6452481125015765,679,-800768776,0.6,0.8,"false",0,0.04581638611853123,0,0.5,"false",0.95,"false",0.9,0.7,1
696,0.2,0.0045,0.0,1,0.0,0,0.8384820851497352,695,-800638438,0.6,0.8,"false",0,0.8511469408404082,0,0.5,"false",0.95,"false",0.9,0.7,1
712,0.2,0.0045,0.0,1,0.0,0,0.08817902416922152,711,-800441914,0.6,0.8,"false",0,0.9089402204845101,0,0.5,"false",0.95,"false",0.9,0.7,1
728,0.2,0.0045,0.0,1,0.0,0,0.7230537517461926,727,-800168291,0.6,0.8,"false",0,0.4298217862378806,0,0.5,"false",0.95,"false",0.9,0.7,1
744,0.2,0.0045,0.0,1,0.0,0,0.5150096269790083,743,-799995932,0.6,0.8,"false",0,0.5785195156931877,0,0.5,"false",0.95,"false",0.9,0.7,1
760,0.2,0.0045,0.0,1,0.0,0,0.5040689590387046,759,-799795303,0.6,0.8,"false",0,0.8685733715537935,0,0.5,"false",0.95,"false",0.9,0.7,1
776,0.2,0.0045,0.0,1,0.0,0,0.6383438692428172,775,-799588104,0.6,0.8,"false",0,0.9819947977084666,0,0.5,"false",0.95,"false",0.9,0.7,1
792,0.2,0.0045,0.0,1,0.0,0,0.03028636029921472,791,-799357159,0.6,0.8,"false",0,0.7614880085457116,0,0.5,"false",0.95,"false",0.9,0.7,1
808,0.2,0.0045,0.0,1,0.0,0,0.6644568289630115,807,-799095754,0.6,0.8,"false",0,0.6205824872013181,0,0.5,"false",0.95,"false",0.9,0.7,1
824,0.2,0.0045,0.0,1,0.0,0,0.26410560752265155,823,-798890237,0.6,0.8,"false",0,0.2023228188045323,0,0.5,"false",0.95,"false",0.9,0.7,1
840,0.2,0.0045,0.0,1,0.0,0,0.6056564715690911,839,-798711450,0.6,0.8,"false",0,0.663962141610682,0,0.5,"false",0.95,"false",0.9,0.7,1
856,0.2,0.0045,0.0,1,0.0,0,0.8938318130094558,855,-798533269,0.6,0.8,"false",0,0.2634020899422467,0,0.5,"false",0.95,"false",0.9,0.7,1
872,0.2,0.0045,0.0,1,0.0,0,0.40575681952759624,871,-798389426,0.6,0.8,"false",0,0.6377252403181046,0,0.5,"false",0.95,"false",0.9,0.7,1
888,0.2,0.0045,0.0,1,0.0,0,0.4737682684790343,887,-798181554,0.6,0.8,"false",0,0.20909776375629008,0,0.5,"false",0.95,"false",0.9,0.7,1
904,0.2,0.0045,0.0,1,0.0,0,0.7562335850670934,903,-798015446,0.6,0.8,"false",0,0.8431346989236772,0,0.5,"false",0.95,"false",0.9,0.7,1
920,0.2,0.0045,0.0,1,0.0,0,0.8477122832555324,919,-797799639,0.6,0.8,"false",0,0.3980887094512582,0,0.5,"false",0.95,"false",0.9,0.7,1
936,0.2,0.0045,0.0,1,0.0,0,0.8108172120992094,935,-797619561,0.6,0.8,"false",0,0.3424123900476843,0,0.5,"false",0.95,"false",0.9,0.7,1
952,0.2,0.0045,0.0,1,0.0,0,0.5511245171073824,951,-797462902,0.6,0.8,"false",0,0.28196794353425503,0,0.5,"false",0.95,"false",0.9,0.7,1
968,0.2,0.0045,0.0,1,0.0,0,0.7336234312970191,967,-797306578,0.6,0.8,"false",0,0.5859368657693267,0,0.5,"false",0.95,"false",0.9,0.7,1
984,0.2,0.0045,0.0,1,0.0,0,0.004177021561190486,983,-797133212,0.6,0.8,"false",0,0.7789520232472569,0,0.5,"false",0.95,"false",0.9,0.7,1
1000,0.2,0.0045,0.0,1,0.0,0,0.622677004430443,999,-796894478,0.6,0.8,"false",0,0.3704415736719966,0,0.5,"false",0.95,"false",0.9,0.7,1
2,0.2,0.0045,0.0,1,0.0,0,0.32439998583868146,1,-808805548,0.6,0.8,"false",0,0.9368458818644285,0,0.5,"false",0.95,"false",0.9,0.7,1
18,0.2,0.0045,0.0,1,0.0,0,0.6994299732614309,17,-808604465,0.6,0.8,"false",0,0.3944880673661828,0,0.5,"false",0.95,"false",0.9,0.7,1
34,0.2,0.0045,0.0,1,0.0,0,0.03692730865441263,33,-808436962,0.6,0.8,"false",0,0.23560206941328943,0,0.5,"false",0.95,"false",0.9,0.7,1
50,0.2,0.0045,0.0,1,0.0,0,0.661754195112735,49,-808202111,0.6,0.8,"false",0,0.5413849181495607,0,0.5,"false",0.95,"false",0.9,0.7,1
66,0.2,0.0045,0.0,1,0.0,0,0.6811461756005883,65,-808006693,0.6,0.8,"false",0,0.35382157866843045,0,0.5,"false",0.95,"false",0.9,0.7,1
82,0.2,0.0045,0.0,1,0.0,0,0.41030038916505873,81,-807821063,0.6,0.8,"false",0,0.687977037858218,0,0.5,"false",0.95,"false",0.9,0.7,1
98,0.2,0.0045,0.0,1,0.0,0,0.9990445803850889,97,-807618097,0.6,0.8,"false",0,0.07567955204285681,0,0.5,"false",0.95,"false",0.9,0.7,1
114,0.2,0.0045,0.0,1,0.0,0,0.6894550744909793,113,-807476561,0.6,0.8,"false",0,0.5182829748373479,0,0.5,"false",0.95,"false",0.9,0.7,1
130,0.2,0.0045,0.0,1,0.0,0,0.03792189690284431,129,-807303968,0.6,0.8,"false",0,0.189924560720101,0,0.5,"false",0.95,"false",0.9,0.7,1
146,0.2,0.0045,0.0,1,0.0,0,0.8407648524735123,145,-807103663,0.6,0.8,"false",0,0.5802294083405286,0,0.5,"false",0.95,"false",0.9,0.7,1
162,0.2,0.0045,0.0,1,0.0,0,0.6650413835886866,161,-806941159,0.6,0.8,"false",0,0.36458620079793036,0,0.5,"false",0.95,"false",0.9,0.7,1
178,0.2,0.0045,0.0,1,0.0,0,1.642520073801279E-4,177,-806789515,0.6,0.8,"false",0,0.7955349795520306,0,0.5,"false",0.95,"false",0.9,0.7,1
194,0.2,0.0045,0.0,1,0.0,0,0.20569051266647875,193,-806533512,0.6,0.8,"false",0,0.1160592706874013,0,0.5,"false",0.95,"false",0.9,0.7,1
210,0.2,0.0045,0.0,1,0.0,0,0.03222725004889071,209,-806361120,0.6,0.8,"false",0,0.014660570537671447,0,0.5,"false",0.95,"false",0.9,0.7,1
226,0.2,0.0045,0.0,1,0.0,0,0.3849572485778481,225,-806214692,0.6,0.8,"false",0,0.2563624712638557,0,0.5,"false",0.95,"false",0.9,0.7,1
242,0.2,0.0045,0.0,1,0.0,0,0.18072588951326907,241,-806015609,0.6,0.8,"false",0,0.6568981993477792,0,0.5,"false",0.95,"false",0.9,0.7,1
258,0.2,0.0045,0.0,1,0.0,0,0.3106606367509812,257,-805774013,0.6,0.8,"false",0,0.8625039136968553,0,0.5,"false",0.95,"false",0.9,0.7,1
274,0.2,0.0045,0.0,1,0.0,0,0.26474202796816826,273,-805508214,0.6,0.8,"false",0,0.7836403506807983,0,0.5,"false",0.95,"false",0.9,0.7,1
290,0.2,0.0045,0.0,1,0.0,0,0.5058189870323986,289,-805257540,0.6,0.8,"false",0,0.6156012832652777,0,0.5,"false",0.95,"false",0.9,0.7,1
306,0.2,0.0045,0.0,1,0.0,0,0.7714710345026106,305,-805040944,0.6,0.8,"false",0,0.1596294476184994,0,0.5,"false",0.95,"false",0.9,0.7,1
322,0.2,0.0045,0.0,1,0.0,0,0.9035743924323469,321,-804885864,0.6,0.8,"false",0,0.33237992133945227,0,0.5,"false",0.95,"false",0.9,0.7,1
338,0.2,0.0045,0.0,1,0.0,0,0.8508439562283456,337,-804755014,0.6,0.8,"false",0,0.4910137753468007,0,0.5,"false",0.95,"false",0.9,0.7,1
354,0.2,0.0045,0.0,1,0.0,0,0.8136094729416072,353,-804612718,0.6,0.8,"false",0,0.5537619234528393,0,0.5,"false",0.95,"false",0.9,0.7,1
370,0.2,0.0045,0.0,1,0.0,0,0.021563945803791285,369,-804443099,0.6,0.8,"false",0,0.4939754162915051,0,0.5,"false",0.95,"false",0.9,0.7,1
386,0.2,0.0045,0.0,1,0.0,0,0.6936027794145048,385,-804197863,0.6,0.8,"false",0,0.04577180976048112,0,0.5,"false",0.95,"false",0.9,0.7,1
402,0.2,0.0045,0.0,1,0.0,0,0.20150826661847532,401,-804058229,0.6,0.8,"false",0,0.5208400441333652,0,0.5,"false",0.95,"false",0.9,0.7,1
418,0.2,0.0045,0.0,1,0.0,0,0.47290693363174796,417,-803801939,0.6,0.8,"false",0,0.2749640787951648,0,0.5,"false",0.95,"false",0.9,0.7,1
434,0.2,0.0045,0.0,1,0.0,0,0.4472907886374742,433,-803625373,0.6,0.8,"false",0,0.7000142261385918,0,0.5,"false",0.95,"false",0.9,0.7,1
450,0.2,0.0045,0.0,1,0.0,0,0.43044394673779607,449,-803396552,0.6,0.8,"false",0,0.41746698529459536,0,0.5,"false",0.95,"false",0.9,0.7,1
466,0.2,0.0045,0.0,1,0.0,0,0.5248570775147527,465,-803184816,0.6,0.8,"false",0,0.6018536256160587,0,0.5,"false",0.95,"false",0.9,0.7,1
482,0.2,0.0045,0.0,1,0.0,0,0.336131592746824,481,-803001821,0.6,0.8,"false",0,0.6237733117304742,0,0.5,"false",0.95,"false",0.9,0.7,1
498,0.2,0.0045,0.0,1,0.0,0,0.3592149205505848,497,-802762573,0.6,0.8,"false",0,0.4507892606779933,0,0.5,"false",0.95,"false",0.9,0.7,1
514,0.2,0.0045,0.0,1,0.0,0,0.20002624881453812,513,-802560708,0.6,0.8,"false",0,0.7790460246615112,0,0.5,"false",0.95,"false",0.9,0.7,1
530,0.2,0.0045,0.0,1,0.0,0,0.052797499811276793,529,-802297873,0.6,0.8,"false",0,0.39951056917198,0,0.5,"false",0.95,"false",0.9,0.7,1
546,0.2,0.0045,0.0,1,0.0,0,0.7004785828758031,545,-802050536,0.6,0.8,"false",0,0.45143583230674267,0,0.5,"false",0.95,"false",0.9,0.7,1
562,0.2,0.0045,0.0,1,0.0,0,0.06506115524098277,561,-801870827,0.6,0.8,"false",0,0.5835123476572335,0,0.5,"false",0.95,"false",0.9,0.7,1
578,0.2,0.0045,0.0,1,0.0,0,0.8941573419142514,577,-801622303,0.6,0.8,"false",0,0.7355750263668597,0,0.5,"false",0.95,"false",0.9,0.7,1
594,0.2,0.0045,0.0,1,0.0,0,0.2836297834292054,593,-801458883,0.6,0.8,"false",0,0.18694899254478514,0,0.5,"false",0.95,"false",0.9,0.7,1
610,0.2,0.0045,0.0,1,0.0,0,0.649125489871949,609,-801286629,0.6,0.8,"false",0,0.6505162904504687,0,0.5,"false",0.95,"false",0.9,0.7,1
626,0.2,0.0045,0.0,1,0.0,0,0.37865018169395626,625,-801079694,0.6,0.8,"false",0,0.508282583905384,0,0.5,"false",0.95,"false",0.9,0.7,1
642,0.2,0.0045,0.0,1,0.0,0,0.27340182731859386,641,-800854290,0.6,0.8,"false",0,0.25052863475866616,0,0.5,"false",0.95,"false",0.9,0.7,1
658,0.2,0.0045,0.0,1,0.0,0,0.4118232005275786,657,-800658604,0.6,0.8,"false",0,0.9918353240936995,0,0.5,"false",0.95,"false",0.9,0.7,1
674,0.2,0.0045,0.0,1,0.0,0,0.1823536278679967,673,-800415055,0.6,0.8,"false",0,0.8097297411877662,0,0.5,"false",0.95,"false",0.9,0.7,1
690,0.2,0.0045,0.0,1,0.0,0,0.38475254992954433,689,-800156706,0.6,0.8,"false",0,0.3703172008972615,0,0.5,"false",0.95,"false",0.9,0.7,1
706,0.2,0.0045,0.0,1,0.0,0,0.4018166824243963,705,-799955581,0.6,0.8,"false",0,0.5945543753914535,0,0.5,"false",0.95,"false",0.9,0.7,1
722,0.2,0.0045,0.0,1,0.0,0,0.7640896819066256,721,-799730917,0.6,0.8,"false",0,0.4797600384335965,0,0.5,"false",0.95,"false",0.9,0.7,1
738,0.2,0.0045,0.0,1,0.0,0,0.9427106755319983,737,-799541315,0.6,0.8,"false",0,0.6498129277024418,0,0.5,"false",0.95,"false",0.9,0.7,1
754,0.2,0.0045,0.0,1,0.0,0,0.6673598501365632,753,-799375711,0.6,0.8,"false",0,0.9088993410114199,0,0.5,"false",0.95,"false",0.9,0.7,1
770,0.2,0.0045,0.0,1,0.0,0,0.15888395765796304,769,-799182286,0.6,0.8,"false",0,0.2196926379110664,0,0.5,"false",0.95,"false",0.9,0.7,1
786,0.2,0.0045,0.0,1,0.0,0,0.5888153272680938,785,-798963302,0.6,0.8,"false",0,0.7710501994006336,0,0.5,"false",0.95,"false",0.9,0.7,1
802,0.2,0.0045,0.0,1,0.0,0,0.9925986668094993,801,-798740431,0.6,0.8,"false",0,0.43534782622009516,0,0.5,"false",0.95,"false",0.9,0.7,1
818,0.2,0.0045,0.0,1,0.0,0,0.11415447015315294,817,-798584024,0.6,0.8,"false",0,0.03292851033620536,0,0.5,"false",0.95,"false",0.9,0.7,1
834,0.2,0.0045,0.0,1,0.0,0,0.6412718233186752,833,-798449858,0.6,0.8,"false",0,0.9530517824459821,0,0.5,"false",0.95,"false",0.9,0.7,1
850,0.2,0.0045,0.0,1,0.0,0,0.6161629371345043,849,-798231759,0.6,0.8,"false",0,0.41166153736412525,0,0.5,"false",0.95,"false",0.9,0.7,1
866,0.2,0.0045,0.0,1,0.0,0,0.6604470221791416,865,-798052620,0.6,0.8,"false",0,0.9651096479501575,0,0.5,"false",0.95,"false",0.9,0.7,1
882,0.2,0.0045,0.0,1,0.0,0,0.9673136260826141,881,-797818104,0.6,0.8,"false",0,0.5957519197836518,0,0.5,"false",0.95,"false",0.9,0.7,1
898,0.2,0.0045,0.0,1,0.0,0,0.6048121324274689,897,-797636667,0.6,0.8,"false",0,0.8895356175489724,0,0.5,"false",0.95,"false",0.9,0.7,1
914,0.2,0.0045,0.0,1,0.0,0,0.5058306695427746,913,-797448398,0.6,0.8,"false",0,0.24829333368688822,0,0.5,"false",0.95,"false",0.9,0.7,1
930,0.2,0.0045,0.0,1,0.0,0,0.3171873970422894,929,-797273368,0.6,0.8,"false",0,0.7689454357605428,0,0.5,"false",0.95,"false",0.9,0.7,1
946,0.2,0.0045,0.0,1,0.0,0,0.23661015601828694,945,-797039874,0.6,0.8,"false",0,0.42979088076390326,0,0.5,"false",0.95,"false",0.9,0.7,1
962,0.2,0.0045,0.0,1,0.0,0,0.4797298861667514,961,-796823188,0.6,0.8,"false",0,0.4257426275871694,0,0.5,"false",0.95,"false",0.9,0.7,1
978,0.2,0.0045,0.0,1,0.0,0,0.05538171203806996,977,-796654675,0.6,0.8,"false",0,0.8524257268290967,0,0.5,"false",0.95,"false",0.9,0.7,1
994,0.2,0.0045,0.0,1,0.0,0,0.9024355246219784,993,-796449359,0.6,0.8,"false",0,0.23097928683273494,0,0.5,"false",0.95,"false",0.9,0.7,1
12,0.2,0.0045,0.0,1,0.0,0,0.1904290677048266,11,-808805052,0.6,0.8,"false",0,0.9619529312476516,0,0.5,"false",0.95,"false",0.9,0.7,1
28,0.2,0.0045,0.0,1,0.0,0,0.6924452523235232,27,-808583719,0.6,0.8,"false",0,0.6895859902724624,0,0.5,"false",0.95,"false",0.9,0.7,1
44,0.2,0.0045,0.0,1,0.0,0,0.16961316112428904,43,-808429791,0.6,0.8,"false",0,0.016612205421552062,0,0.5,"false",0.95,"false",0.9,0.7,1
60,0.2,0.0045,0.0,1,0.0,0,0.17932315869256854,59,-808300554,0.6,0.8,"false",0,0.40744034317322075,0,0.5,"false",0.95,"false",0.9,0.7,1
76,0.2,0.0045,0.0,1,0.0,0,0.9367857743054628,75,-808064624,0.6,0.8,"false",0,0.5765245920047164,0,0.5,"false",0.95,"false",0.9,0.7,1
92,0.2,0.0045,0.0,1,0.0,0,0.20659155095927417,91,-807881360,0.6,0.8,"false",0,0.6660190087277442,0,0.5,"false",0.95,"false",0.9,0.7,1
108,0.2,0.0045,0.0,1,0.0,0,0.8210421148687601,107,-807633935,0.6,0.8,"false",0,0.5269415844231844,0,0.5,"false",0.95,"false",0.9,0.7,1
124,0.2,0.0045,0.0,1,0.0,0,0.4535063018556684,123,-807472455,0.6,0.8,"false",0,0.79106410080567,0,0.5,"false",0.95,"false",0.9,0.7,1
140,0.2,0.0045,0.0,1,0.0,0,0.22123692417517304,139,-807249847,0.6,0.8,"false",0,0.1952951445709914,0,0.5,"false",0.95,"false",0.9,0.7,1
156,0.2,0.0045,0.0,1,0.0,0,0.009359362768009305,155,-807082428,0.6,0.8,"false",0,0.9268571608699858,0,0.5,"false",0.95,"false",0.9,0.7,1
172,0.2,0.0045,0.0,1,0.0,0,0.5523078723344952,171,-806826166,0.6,0.8,"false",0,0.910274073947221,0,0.5,"false",0.95,"false",0.9,0.7,1
188,0.2,0.0045,0.0,1,0.0,0,0.5573086962103844,187,-806621206,0.6,0.8,"false",0,0.06356235174462199,0,0.5,"false",0.95,"false",0.9,0.7,1
204,0.2,0.0045,0.0,1,0.0,0,0.9319976959377527,203,-806483729,0.6,0.8,"false",0,0.23977114423178136,0,0.5,"false",0.95,"false",0.9,0.7,1
220,0.2,0.0045,0.0,1,0.0,0,0.9004046705085784,219,-806346786,0.6,0.8,"false",0,0.23642256297171116,0,0.5,"false",0.95,"false",0.9,0.7,1
236,0.2,0.0045,0.0,1,0.0,0,0.502170932944864,235,-806178862,0.6,0.8,"false",0,0.8810698438901454,0,0.5,"false",0.95,"false",0.9,0.7,1
252,0.2,0.0045,0.0,1,0.0,0,0.10495131346397102,251,-805935685,0.6,0.8,"false",0,0.8585620366502553,0,0.5,"false",0.95,"false",0.9,0.7,1
268,0.2,0.0045,0.0,1,0.0,0,0.23129773954860866,267,-805668908,0.6,0.8,"false",0,0.9183155563659966,0,0.5,"false",0.95,"false",0.9,0.7,1
284,0.2,0.0045,0.0,1,0.0,0,0.5066056260839105,283,-805419928,0.6,0.8,"false",0,0.9694065956864506,0,0.5,"false",0.95,"false",0.9,0.7,1
300,0.2,0.0045,0.0,1,0.0,0,0.2776688179001212,299,-805202250,0.6,0.8,"false",0,0.6305730000603944,0,0.5,"false",0.95,"false",0.9,0.7,1
316,0.2,0.0045,0.0,1,0.0,0,0.6541270134039223,315,-804976885,0.6,0.8,"false",0,0.6143839838914573,0,0.5,"false",0.95,"false",0.9,0.7,1
332,0.2,0.0045,0.0,1,0.0,0,0.6703598543535918,331,-804811743,0.6,0.8,"false",0,0.24142337683588266,0,0.5,"false",0.95,"false",0.9,0.7,1
348,0.2,0.0045,0.0,1,0.0,0,0.9035146832466125,347,-804663159,0.6,0.8,"false",0,0.8310251822695136,0,0.5,"false",0.95,"false",0.9,0.7,1
364,0.2,0.0045,0.0,1,0.0,0,0.1516268919222057,363,-804463230,0.6,0.8,"false",0,0.006345277652144432,0,0.5,"false",0.95,"false",0.9,0.7,1
380,0.2,0.0045,0.0,1,0.0,0,0.1564664242323488,379,-804320427,0.6,0.8,"false",0,0.07681719562970102,0,0.5,"false",0.95,"false",0.9,0.7,1
396,0.2,0.0045,0.0,1,0.0,0,0.4397494487930089,395,-804167542,0.6,0.8,"false",0,0.6343955025076866,0,0.5,"false",0.95,"false",0.9,0.7,1
412,0.2,0.0045,0.0,1,0.0,0,0.4328627015929669,411,-803953908,0.6,0.8,"false",0,0.9239648780785501,0,0.5,"false",0.95,"false",0.9,0.7,1
428,0.2,0.0045,0.0,1,0.0,0,0.9897823259234428,427,-803718508,0.6,0.8,"false",0,0.39357934007421136,0,0.5,"false",0.95,"false",0.9,0.7,1
444,0.2,0.0045,0.0,1,0.0,0,0.3122937267180532,443,-803532418,0.6,0.8,"false",0,0.40214515198022127,0,0.5,"false",0.95,"false",0.9,0.7,1
460,0.2,0.0045,0.0,1,0.0,0,0.4919683679472655,459,-803344451,0.6,0.8,"false",0,0.5688686105422676,0,0.5,"false",0.95,"false",0.9,0.7,1
476,0.2,0.0045,0.0,1,0.0,0,0.8579668949823827,475,-803113961,0.6,0.8,"false",0,0.8433554135262966,0,0.5,"false",0.95,"false",0.9,0.7,1
492,0.2,0.0045,0.0,1,0.0,0,0.15879860008135438,491,-802913660,0.6,0.8,"false",0,0.7190045616589487,0,0.5,"false",0.95,"false",0.9,0.7,1
508,0.2,0.0045,0.0,1,0.0,0,0.039966271026059985,507,-802661671,0.6,0.8,"false",0,0.2676136726513505,0,0.5,"false",0.95,"false",0.9,0.7,1
524,0.2,0.0045,0.0,1,0.0,0,0.6484440444037318,523,-802460278,0.6,0.8,"false",0,0.6999492309987545,0,0.5,"false",0.95,"false",0.9,0.7,1
540,0.2,0.0045,0.0,1,0.0,0,0.6661165847908705,539,-802273793,0.6,0.8,"false",0,0.8740949342027307,0,0.5,"false",0.95,"false",0.9,0.7,1
556,0.2,0.0045,0.0,1,0.0,0,0.7825289620086551,555,-802093430,0.6,0.8,"false",0,0.26746917446143925,0,0.5,"false",0.95,"false",0.9,0.7,1
